Restaurant Name,Cuisines,Address,City,Postcode,Phone Number,Reviews,Average Review
"McMonagles Fish, Chips & Pizzeria","Fish & Chips, Pizza, Halal","1 Argyle Road Clydebark","Glasgow","G81 1QA","01419512444","3896","5"
"New Ruby","Chinese, Oriental","18 Pennan Place","Glasgow","G14 0EA","01419501999","27","5.5"
"Pauls Fast Foods","Italian, Pizza","12 Drumchapel Road","Glasgow","G15 6QE","01419444195","1727","4.5"
"Four Pound Shop","Chinese, Oriental","26 Alexander Street","Clydebank","G81 1RZ","01414633119","581","4.5"
"Hot & Spicy","Indian, Pizza, Halal","18 Alexander Street Clydebark","Glasgow","G81 1RZ","01419526555","499","5"
"New Kismet Tandoori","Indian, Pizza, Halal","311 Drumry Road East","Glasgow","G15 8PA","01419445620","1024","4.5"
"Spicy Mix","Indian, Pizza, Halal","10 Drumchapel Road","Glasgow","G15 6QE","01419444646","1249","5"
"Sajjan","Indian, Pizza, Halal","2372 Dumberton Road","Glasgow","G14 0QL","01419511839","1657","5.5"
"Papa Joes","Breakfast, Lunch","127 Dalsetter Avenue","Glasgow","G15 8TE","01412376470","366","4.5"
"Mr Tasty","Italian, Indian","20 Fleming Avenue","Clydebank","G81 1AJ","01419520141","925","5"
"KFC Clydebank","Chicken","59 Livingston Street","Clydebank","G81 2XA","02039126648","384","4"
"Stefanos Fastfood","Fish & Chips, British","Drumry Road East","Glasgow","G15 8PA","01419491500","138","4.5"
"Roma Fish & Chips","Fish & Chips, Pizza","469 Dumbarton Road","Dalmuir","G81 4DT","01415620028","964","5"
"Wok In","Chinese, Oriental","1919 Dumbarton Rd","Glasgow","G14 0YS","01419543336","270","5.5"
"Mede Food Club","Turkish, Indian","296 Faifley Road","Clydebank","G81 5EY","01389879442","187","5"
"Levant","Indian, Kebab","77 Kinfauns Drive","Glasgow","G15 7TG","07572481552","45","5.5"
"Munchies","Kebab, Pizza, Halal","260 Faifley Road","Glasgow","G81 5EH","01389299463","217","4.5"
"Papa Gills","Indian, Kebab, Halal","2376 Dumbarton Rd","Lanarkshire","G14 0QL","01419514899","374","5"
"Cafe 81","Café, British","2-16 Braes Avenue","Clydebank","G81 1DP","07706460586","29","5"
"Spice Chilli Indian Restaurant & Takeaway","Indian, Curry, Halal","Unit 8, Baljaffray shopping centre, Bearsden","Glasgow","G61 4RN","01419424445","347","5.5"
"New Cafe Punjab","Indian, Pizza, Halal","18 Alexander Street","18 Alexander Street","G81 1RZ","01419526960","122","5.5"
"Matzaluna","Pizza, Desserts","Clydebank Regional shopping centre","Glasgow","G81 2RZ","08448846865","45","5"
"Treatz Delivered","Desserts, Ice Cream","423 Glasgow Road","Dumbarton","G81 1LW","01419529090","101","4"
"Little Soho Jordan Hill","Italian, Pizza","513 Crow Road Glasgow","Glasgow","G13 1NU","0141 959 1960","21","5"
"Shimla Pinks","Indian, Curry, Halal","758 Anniesland Road","Glasgow","G14 0YU","01412379760","181","5"
"Wee Fatty's","Breakfast, Burgers","2481 Dumbarton Road","Glasgow","G14 0PR","01419512258","210","5"
"Bombay Grill","Indian, Curry","19-21 Glasgow Road","Clydesbank","G81 5PJ","01389879803","496","5.5"
"Rinaldos","Indian, Italian","75-77 Kinfauns Drive","Glasgow","G15 7TG","01419447068","450","4.5"
"Wee Fatty's Ice Cream and Dessert","Ice Cream, Desserts","2481 Dumbarton Road","Glasgow","G14 0PR","07432727592","45","5"
"Kung Fu Chinese Take Away","Chinese, Oriental","1995-1997 Dunbarton Road","Glasgow","G14 0HZ","01419506869","318","4.5"
"Deli De Mamá","Breakfast, Burgers","1874 Dumbarton Road","Glasgow","G14 0YA","01419547126","628","5"
"Nell's Kitchen","Breakfast, Grill","4 Bayfield Terrace","Glasgow","G15 7EJ","01419441000","311","6"
"Marinis","Fish & Chips, Pizza","41 Milngavie Road","Bearsden","G61 2DW","01419430400","45","5"
"Pizza Hut Delivery - Scotstounhill","Pizza, Salads","726 Anniesland Road","Glasgow","G14 0YU","01414341111","52","4"
"Tasty Chippy","Fish & Chips, Indian","20 Fleming Avenue","Clydebank","G81 1AJ","01419527040","86","4"
"Chapati","Indian, Pizza, Halal","2017 Dumbarton Road","Glasgow","G14 0HY","01415760118","146","5"
"Blue Lagoon","Fish & Chips, Pizza","28 Gleddoch Road","Glasgow","G52 4BE","01418921122","227","5"
"Spice Magic","Indian, Curry","1849 Paisley Road West","Glasgow","G52 3SX","01418821115","31","5"
"Cafe Asia","Indian, Kebab, Halal","1357-1359 Barrhead Road","Glasgow","G53 7DA","01418809555","481","5.5"
"Masterchef","Indian, Pizza, Halal","395 Nitshill Road","Glasgow","G53 7BN","01418807766","1252","5"
"Mr Tastie","Fish & Chips, English","1367 Barrhead Road","Lanarkshire","G53 7DA","01418839838","389","4.5"
"Flavaurs Drive","English, Indian","58 Aurs Drive","Barrhead","G78 2LW","01418812268","448","5"
"Santi's New Yorker","Fish & Chips, Pizza","144 Main Street Glasgow","Glasgow","G78 1SG","01415800330","187","5"
"Tastie 2","Fish & Chips, Pizza","56a Brockbun Road","Glasgow","G53 5LB","01418830036","163","4.5"
"The Roll Shop","Breakfast, Sandwiches","164 Glasgow Road","Barrhead","G78 1TH","07941081070","20","4.5"
"Mamma Mia Pizzeria","Italian, Pasta","24 Glasgow Road","Glasgow","G53 7TH","01414654911","83","5.5"
"Flames","Indian, Curry, Halal","52 Main Street","Neilston","G78 3NJ","01418817000","188","5"
"Crofthead Cafe","Fish & Chips, Pizza","81 Main Street","Neilston","G78 3NH","01418813813","96","5"
"L'Arco","Fish & Chips, Pizza","47 Cross Arthurie Street","East Renfrewshire","G78 1QU","01418812400","227","5"
"Jaconelli's","Fish & Chips, Italian","1419 Maryhill Road","Glasgow","G20 9AA","01419462605","1061","5"
"Kenny's Takeaway","Chinese, Oriental","1847 Maryhill Road","Glasgow","G20 0DE","01419451615","1009","5"
"Silver Inn","Chinese, Oriental","1415 Maryhill Road","Glasgow","G20 9AA","01419453969","428","5"
"Chillies Hawthorn St","Indian, Curry, Halal","405 Hawthorn Street","Possilpark","G22 6EN","01413362597","2305","5.5"
"Captain's Catch","Fish & Chips, Pizza","425 Balmore Road","Glasgow","G22 6NT","01413367360","959","5.5"
"La Vita Bishopbriggs","Italian, Pizza","185 - 189 Kirkintilloch Road","Glasgow","G64 2LS","01417721333","1550","5"
"Jasmine's","Indian, Kebab","15 Kilfinan Street Glasgow","Lanarkshire","G22 6QR","01413368569","395","5.5"
"Chilli Pepper Grill","Indian, Pizza, Halal","693 Balmore Road","Glasgow","G22 6QT","01413368186","54","5"
"Mo's Spicy Cottage","Indian, Curry","57 Liddesdale Square","Glasgow","G22 7BT","01417725111","75","5.5"
"Flames All In One","Indian, Pizza, Halal","139 Ashfield Street","Glasgow","G22 6HH","01413365677","553","4.5"
"Orlandos","Fish & Chips, Pizza","37 Skerray Street","Lanarkshire","G22 7PY","01417621010","333","5.5"
"Oriental Cuisine","Chinese, Oriental","209 Springburn Way","Glasgow","G21 1DU","01415589666","26","5.5"
"New Lucky Star","Chinese, Oriental","34 Cottar Street","Glasgow","G20 0NL","01419460333","337","5"
"Picasso Dalmuir","Italian, Indian","768 Dumbarton Road","Glasgow","G81 4BY","01415620200","1314","4.5"
"Taj Mahal","Indian, Curry, Halal","66 Dumbarton Road","Duntocher","G81 6HE","01389298022","676","5"
"Chargrill","Pizza, Kebab, Halal","8 Church Street","Dumbarton","G82 1QL","01389742020","1761","5"
"Aladdin Hot For You","Indian, Pizza, Halal","6 High Street","Dumbarton","G82 1LL","01389733351","1602","5"
"Raja's Indian Takeaway","Indian, Pizza, Halal","144 Duntocher Road","Glasgow","G81 3NQ","01419514441","1521","5"
"Bennie's Fast Food","Fish & Chips, Indian","495 Kilbowie Road","Clydebank","G81 2AX","01389 878822","133","4.5"
"Mexican Tex-Mex & Grill","Mexican, Steak","206 Crosslet Road","Dumbarton","G82 2LN","01389298369","928","5"
"Masala Twist","Indian, Curry","Dumbarton Road","Dumbarton","G82 2TZ","01389496021","174","5.5"
"Nemo's Fastfoods","Fish & Chips, Pizza","37 Glasgow Road","Dunbartonshire","G81 5PJ","01389877633","192","4.5"
"Sweet Tooth","Desserts, Ice Cream","495 Kilbowie Road","Glasgow","G81 2AX","01389878822","20","4.5"
"Diva","Italian, Indian","7 Stewart Street Clydebank","Glasgow","G81 4AD","01419520354","185","5"
"Worldwide Munchies","Kebab, Fast Food, Halal","260 Faifley Road","Clydebank","G81 5EH","01389299463","65","4.5"
"The Hot Wok Bonhill","Chinese, Oriental","11 Beechwood Drive","Alexandria","G83 9LR","01389753747","39","4"
"Wee Indian","Indian, Pizza","325 Forge Street","Glasgow","G21 2AH","07412358623","32","5.5"
"Star Five In One Fastfood Takeaway","Indian, American, Halal","560a Broomfield Road","Glasgow","G21 3HN","01415571616","2308","4.5"
"Sky Dragon","Chinese, Oriental","12 Broomknowes Road","Glasgow","G21 4YE","01415586828","263","5"
"Hong Kong House","Chinese, Oriental","140 Red Road","Lanarkshire","G21 4PJ","01415580088","1965","5.5"
"Wallace Tandoori","Indian, Curry","231 Wallacewell Road","Glasgow","G21 3PR","01415575669","324","5"
"Seven Stars Spices","Indian","18 Quarrywood Avenue","Glasgow","G21 3ES","01415573355","388","5"
"Sunlight","Chinese","Unit 1,100 Auchinairn Road","Glasgow","G64 1NQ","01417723779","14","5"
"Gianni's","Fish & Chips, Pizza","140 Auchinairn Road","Bishopbriggs","G64 1NQ","01417721237","505","4.5"
"Dina's","Indian, Curry","124E Kirkintilloch Road","Glasgow","G64 2AB","01417722202","1157","5"
"Cha Cha G'z","Turkish, Indian, Halal","140a Auchinairn Road, Bishopbriggs","Glasgow","G64 1NQ","01417728181","944","5"
"Sher Gills Takeaway","Indian, Italian, Halal","739 Cumbernauld Road","Glasgow","G33 2EP","01417700999","171","5"
"Spices","Indian, Curry","93A Auchinairn Road","Bishopbriggs","G64 1NF","01417722121","784","4.5"
"The Gulistan Restaurant","Indian, Curry","4 Beech Road","Bishopbriggs","G64 1NE","01417724444","626","4.5"
"King Tandoori Grill","Indian, Grill, Halal","94 Smithycroft Road","Glasgow","G33 2RQ","01412581686","18","5"
"Fish Hub","Fish & Chips, English","Unit 1-2, 100 Auchinairn Road","Bishopbriggs","G64 1NQ","01417723777","36","5.5"
"Amro's Tandoori","Indian, Fish & Chips","1228 Royston Road","Glasgow","G33 1EX","01417704610","165","5"
"Papa John's - Bishopbriggs","Pizza, American","Unit 4 100 Auchinairn Road","Bishopbriggs","G64 1NQ","01417721050","75","5"
"Taste Indian Cuisine","Indian","27 St. Mungo Street","Bishopbriggs","G64 1QT","01417724154","550","5"
"Glesga Grub","Scottish, Breakfast","163 Auchinairn Road","Glasgow","G64 1NG","01413872178","995","5"
"Curry Cuisine","Chinese, Cantonese","143 Balgrayhill Road","Glasgow","G21 3AE","01415573421","128","5"
"Lilly's Chinese Takeaway","Chinese","39 Glasgow Road","Glasgow","G81 5PJ","07846390384","0","0"
"Classic India","Indian, Curry, Halal","5 Douglas Street Ellangowan Car Park","Glasgow","G62 6PA","01419566360","162","5.5"
"Ashoka Bearsden","Indian, Curry","9 Kirk Road","Bearsden","G61 3RG","01415700075","61","5"
"Faifley Deli","Breakfast, Café","292 Faifley Road","Clydebank","G81 5EY","01389873315","110","4.5"
"Little India","Indian, Pizza, Halal","574 Kilbowie Road","Clydebank","G81 6QU","01389877555","166","5"
"Clyde Cross Traditional Fish & Chips","Fish & Chips, Kebab","4 Chalmers Street","Glasgow","G81 1RT","01419526808","365","5.5"
"Andy's Golden Fry Dumbarton","Fish & Chips, Pizza","20 High Street","Dumbarton","G82 1LL","01389298759","133","4.5"
"Silverton Fish & Chips & Pizzeria","Fish & Chips, Pizza","204-206 Crosslet Road","Dumbarton","G82 2LN","01389733444","272","5.5"
"Tikka Fusion","Indian, Kebab","3 Merkins Avenue","Dumbarton","G82 3EB","01389742000","965","5.5"
"Barbeque Kings","Indian, Curry, Halal","4 Lomond Drive","Dumbarton","G82 3AS","01389733009","439","5"
"Your Spiced","Indian, Curry, Halal","110 High Street Dumbarton","Dunbarton","G82 1PQ","01389742003","374","4.5"
"Hot & Spicy","Indian, Pizza, Halal","Main Road","Cardross","G82 5PX","01389842112","469","5.5"
"Mr Kebab","American, Italian","167 Glasgow Road","Dumbarton","G82 1RH","01389733900","527","5"
"Delhi Darbar Indian Restaurant & Takeaway","Indian, Curry","151 Glasgow Road","Dumbarton","G82 1RH","01389732891","177","5.5"
"Cafe India Tandoori Takeaway","Pizza, Curry","113 Bridge Street","Alexandria","G83 0TA","01389721100","169","5"
"Rossi's","Fish & Chips, Indian","248 Main Street","Glasgow","G83 9HR","01389752520","1200","4.5"
"Spice Of Life","Indian, Curry, Halal","168 Main St Alexandria","Dunbartonshire","G83 0NZ","01389711797","378","5"
"Bollywood Lounge Indian Cuisine","Indian, Curry","61 High street","Dunbarton","G82 1LS","01389768226","338","5"
"Pizzanova","Pizza, Burgers","9 Main Street","Alexandria","G83 0ER","07584562586","22","4.5"
"Sizzlers","Indian, Curry","7-9 Main Street","Dunbartonshire","G83 0ER","01389710044","24","4"
"Pepis Fryer","Fish & Chips, Pizza","148 Main Street","Alexandria, Dunbartonshire","G83 0NZ","01389751554","505","4.5"
"Raj","Indian","Unit 5 Beechwood Drive","Bonhill","G83 9LR","01389751199","588","5.5"
"Papa G's Fish & Chips","Fish & Chips, Pizza","6 Ladyton Shopping Centre","Dumbarton","G83 9DZ","01389720810","467","5"
"Curry Club","Pizza, Curry","2 Old Luss Road","Helensburgh","G84 7BH","07584261676","28","5"
"Jammy Burgers","Breakfast, Lunch","15 Castlegreen Street","Dumbarton","G82 1HG","01389733380","34","5"
"Niko's Indian Takeaway & Chip Shop","Indian, Fish & Chips","5 Balbeggie Street","Glasgow","G32 9ED","07728914533","8","5.5"
"Sizzle & Spice","Indian, Pizza, Halal","113 South Hallhill Road","Glasgow","G32 0PB","01417782835","2321","5"
"Ali's Original","Indian, Pizza, Halal","815 Shettleston Road","Glasgow","G32 7NR","01417787188","344","4.5"
"The Dragons Way","Chinese, Oriental","111 South Hallhill Road","Glasgow","G32 0PB","01417630099","194","4.5"
"China Daddy","Chinese, Oriental","973 Carntyne Road","Glasgow","G32 6LY","01417743883","304","5"
"Tao Chinese Takeaway","Chinese, Oriental","1111 Edinburgh Road","Glasgow","G33 3QE","01417748969","790","5"
"Cranhill Tandoori","Indian, Curry","6B Lamlash Crescent","Glasgow","G33 3LQ","01417744496","218","5.5"
"Lucky Chen","Chinese, Oriental","6a Lamlash Crescent","Glasgow","G33 3LQ","01417740985","54","5.5"
"Eat Well Fish & Chips","Fish & Chips, Pizza","1094Shettleston Road","Glasgow","G32 7PH","07771112323","46","5"
"7 Spices Takeaway","Indian, Pizza, Halal","975 Carntyne Road","Glasgow","G32 6LY","01417748181","540","4.5"
"Tandoori Hut","Indian, Curry, Halal","1173 Shettleston Road","Glasgow","G32 7NB","01417787077","489","5"
"Sizzlers","Indian, Pizza, Halal","1077 Tollcross Road","Glasgow","G32 8UQ","01417781012","383","5"
"Nakodar Grill Restaurant","Indian, Curry, Halal","13 Annfield Place","Glasgow","G31 2XQ","01415564430","731","5.5"
"Rocks n Rolls","Burgers, Breakfast","307 Westmuir Street","Glasgow","G31 5EX","07519399833","5","5"
"Audrey's Deli","Deli, Burgers, Halal","50 Inveresk Street","Glasgow","G32 6SN","07729634906","190","4.5"
"Italian Job Express","Italian, Pizza","1 Cramond Terrace","Glasgow","G32 0PE","01417740000","1318","5"
"San Marco Fish and Chips","Fish & Chips, Pizza","14 Cowgate","Glasgow","G66 1HN","01417750822","1047","4.5"
"New Adam's Tandoori","Indian, Kebab, Halal","32-34 Main Street","Lennoxtown","G66 7JJ","01360311715","326","5.5"
"Nico's","Kebab, Pizza","10 Kilsyth Road","Glasgow","G66 1QD","01417750000","129","4.5"
"Lion & Star Bar & Grill","Burgers, British","32 Townhead","Kirkintilloch","G66 1NL","01417766401","243","5.5"
"The Sweetie Shop","Desserts, Ice Cream","39 Townhead","Kirkintilloch","G66 1NG","07506009411","15","5"
"Indian Cottage","Indian, Curry","10 Kilsyth Road","Kirkintilloch","G66 1QD","01417778822","147","4.5"
"Merkland Cafe","Breakfast, Desserts","83 Merkland Drive","Kirkintilloch","G66 3SJ","01417767770","108","5.5"
"Jass Indian Takeaway","Indian, Pizza, Halal","43 Lammermoor Road","Kirkintihoch","G66 2AY","01417764040","636","5"
"Ali Fish & Chips & Curry Club","Fish & Chips, Curry","281 Main Road","Garelochhead","G84 0AH","01436811329","208","5"
"Jasmin Cottage","Chinese","1011 Shettleston Road","Glasgow","G32 7PB","01417781999","906","5"
"CHEFRY","Fish & Chips, Kebab","14 Quebec Wynd","Glasgow","G32 8AH","01416410707","61","4.5"
"Yummy's Desserts","Desserts, Ice Cream","15 Barrachnie Road","Glasgow","G69 6HB","01412309921","259","4.5"
"Pizza Hut Delivery - Cambuslang","Pizza, Salads","154-156 Main St","Glasgow","G72 7EL","01416461010","66","5"
"Chanda Cottage","Indian, Curry, Halal","11 Barrachnie Road, Baillieston","Glasgow","G69 6HB","01417732020","280","4.5"
"Coffee Corner","Lunch, Breakfast","378 Ardgay Street","Glasgow","G32 9EE","01417783964","270","5.5"
"Happy Garden","Chinese, Oriental","135 Glasgow Road","Baillieston","G69 6TA","01417731906","196","5.5"
"Marinis","Fish & Chips, Pizza","82 Main Street","Kilsyth","G65 0AL","01236829993","53","4.5"
"Angelo's Fish Bar","Fish & Chips, Pizza","44 Market Street","Kilsyth","G65 0BA","01236823763","444","4"
"Rubys","Indian, Italian","1767 Cumbernauld Road","Glasgow","G33 1AA","01417794848","920","5"
"Craigend Chippy","Fish & Chips, Kebab","1 Mossvale Crescent","Glasgow","G33 5NZ","01417745850","262","5"
"Gino's","Fish & Chips, Pizza","1769 Cumbernauld Road","Glasgow","G33 1AA","01417792800","141","5"
"Imrans","Indian, Fish & Chips","38 Lochdochart Road","Glasgow","G34 0PU","01417733332","582","5"
"Oriental Palace","Chinese, Oriental","14 Eastside","Kirkintilloch","G66 1PY","01417753388","309","4"
"New Sahiwal Takeaway","Pizza, Indian","85 Merkland Drive","Kirkintilloch","G66 3SJ","01417751429","351","5"
"Bhaji's","Indian, Italian","80 Main Street","Lennoxtown","G66 7DA","01360319888","501","5"
"Kirky Hot Food Club","Kebab, Pizza","109 Cowgate, Kirkintilloch","Glasgow","G66 1JD","01417768179","669","5"
"Nonnas @ Home","Italian, Pizza","126 Cowgate","Kirkintilloch","G66 1HF","01417760100","99","5"
"Kirky Mahal","Indian, American","37 Eastside","Kirkintilloch","G66 1QA","01417778344","157","4.5"
"Curry Junction","Turkish, Indian","2A Eildon Road","Kirkintilloch","G66 2BG","01417766868","23","4.5"
"Lee Garden","Chinese, Oriental","222 Main Street","Glasgow","G69 6AG","07453281015","135","5"
"New Wok","Chinese","32 Wardie Road","Glasgow","G33 4PD","01417810858","490","5"
"Kastriots","Greek, Italian","11 Main Street","Glasgow","G69 6SG","01413878003","313","5.5"
"Onesti's @ The Rex","Fish & Chips, Kebab","71 Windmillhill Street","Motherwell","ML1 1RY","01698262637","690","5"
"Chilli Hut (Indian food)","Indian, Curry, Halal","218 Airbles Street","Motherwell","ML1 1XF","01698230230","395","5"
"Marcantonio Takeaway","Fish & Chips, Pizza","27 Hamilton Road","Lanarkshire","ML1 3BY","01698266982","905","4.5"
"Indian Delight","Indian, Curry","16b Bell Quadrant","Carfin","ML1 4GN","01698268586","1161","5.5"
"Bombay Cuisine","Indian, Curry","17 Motherwell Road","Carfin","ML1 4EB","01698261110","84","5.5"
"Pizza Den & Grill","Pizza, Indian, Halal","8 Muirhouse Road","Motherwell","ML1 2LS","01698767170","1193","5.5"
"KFC Motherwell","Chicken","100 Brandon Parade South","Motherwell","ML1 1RB","02039126648","264","4.5"
"Spice Palace","Indian, Italian, Halal","70 Kylemore Crescent","Motherwell","ML1 3XA","01698264366","1575","5.5"
"Urban Spice","Pizza, Indian","162 Logan's Road","Lanarkshire","ML1 3PB","01698262277","266","5"
